student_id,school,sex,age,address,famsize,pstatus,parent_education,mjob,fjob,subject,studytime,study_time_category,failures,absences,attendance_rate,g1,g2,g3,average_grade,final_grade,pass_fail,performance_category,grade_improvement,risk_status
STU-3F44C94B,MS,M,16,U,GT3,T,5th to 9th grade,health,services,Portuguese,2,2 to 5 hours,0,2,97.85,9,7,8,8.0,8,Fail,At-Risk,-1,Medium Risk
STU-0ED8FF15,MS,F,16,U,LE3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,14,15,16,15.0,16,Pass,Distinction,2,Low Risk
STU-1A1B22A5,MS,M,16,U,LE3,T,Higher Education,teacher,health,Portuguese,1,<2 hours,0,0,100.0,11,12,12,11.67,12,Pass,Satisfactory,1,Low Risk
STU-C1D171B9,MS,M,15,R,GT3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,11,88.17,9,11,10,10.0,10,Pass,Satisfactory,1,Medium Risk
STU-5DE1A056,MS,M,15,U,LE3,A,5th to 9th grade,other,other,Portuguese,4,>10 hours,0,8,91.4,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-EFE40CED,MS,M,15,U,LE3,A,5th to 9th grade,services,services,Portuguese,1,<2 hours,0,11,88.17,12,13,12,12.33,12,Pass,Satisfactory,0,Medium Risk
STU-F492E836,MS,F,16,R,LE3,T,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-09444AC0,MS,F,16,U,LE3,T,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,8,91.4,9,10,10,9.67,10,Pass,Satisfactory,1,Low Risk
STU-9FEF2670,MS,F,17,U,GT3,T,Secondary Education,at_home,other,Portuguese,1,<2 hours,0,5,94.62,9,11,11,10.33,11,Pass,Satisfactory,2,Low Risk
STU-60B96BEA,MS,F,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,11,9,11,10.33,11,Pass,Satisfactory,0,Low Risk
STU-A3548CD3,MS,F,16,U,GT3,T,Higher Education,teacher,services,Portuguese,3,5 to 10 hours,0,1,98.92,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-B4551B6B,MS,M,17,R,GT3,T,Higher Education,health,other,Portuguese,1,<2 hours,3,2,97.85,9,9,8,8.67,8,Fail,At-Risk,-1,High Risk
STU-8071193F,MS,M,17,R,LE3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,2,97.85,12,11,12,11.67,12,Pass,Satisfactory,0,Low Risk
STU-6763F4BA,MS,M,17,U,GT3,T,Higher Education,services,other,Portuguese,2,2 to 5 hours,1,8,91.4,8,9,8,8.33,8,Fail,At-Risk,0,High Risk
STU-AA98CDC3,MS,F,17,U,GT3,T,Higher Education,health,health,Portuguese,2,2 to 5 hours,0,0,100.0,13,15,16,14.67,16,Pass,Distinction,3,Low Risk
STU-84F84FC1,MS,M,16,R,LE3,T,Higher Education,other,at_home,Portuguese,1,<2 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-4467A8AC,MS,F,17,U,GT3,A,Primary (4th grade),at_home,at_home,Portuguese,2,2 to 5 hours,0,2,97.85,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-97C36D85,MS,F,17,R,GT3,T,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,17,18,18,17.67,18,Pass,Distinction,1,Low Risk
STU-1CEEE517,MS,M,16,U,LE3,A,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-4FBD7927,MS,M,17,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,14,13,13.33,13,Pass,Satisfactory,0,Low Risk
STU-7FF83C1B,MS,M,19,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,2,2,97.85,9,9,10,9.33,10,Pass,Satisfactory,1,Medium Risk
STU-D3E0EA2C,MS,M,17,U,LE3,A,Primary (4th grade),other,other,Portuguese,1,<2 hours,0,4,95.7,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-1D868300,MS,F,17,R,GT3,T,Primary (4th grade),at_home,at_home,Portuguese,1,<2 hours,0,3,96.77,10,11,10,10.33,10,Pass,Satisfactory,0,Low Risk
STU-847F9AC4,MS,F,16,R,GT3,T,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,5,94.62,13,14,13,13.33,13,Pass,Satisfactory,0,Low Risk
STU-7AB450F2,MS,M,16,R,LE3,T,5th to 9th grade,other,at_home,Portuguese,1,<2 hours,0,4,95.7,9,10,11,10.0,11,Pass,Satisfactory,2,Low Risk
STU-AEF028CF,MS,F,17,R,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,3,2,97.85,7,9,10,8.67,10,Pass,Satisfactory,3,Medium Risk
STU-F4C32F36,MS,M,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,8,13,10,10.33,10,Pass,Satisfactory,2,Low Risk
STU-C21AB088,MS,M,18,R,GT3,T,Primary (4th grade),at_home,at_home,Portuguese,1,<2 hours,1,0,100.0,12,12,13,12.33,13,Pass,Satisfactory,1,Medium Risk
STU-A5B64220,MS,M,17,R,GT3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,0,0,100.0,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-23DBAE70,MS,M,18,U,LE3,T,Primary (4th grade),at_home,at_home,Portuguese,2,2 to 5 hours,0,6,93.55,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-854F9550,MS,F,16,R,LE3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,11,13,12,12.0,12,Pass,Satisfactory,1,Low Risk
STU-9E67A8BE,MS,M,17,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,1,0,100.0,7,0,0,2.33,0,Fail,At-Risk,-7,High Risk
STU-3C629DC8,MS,M,16,R,GT3,T,Secondary Education,services,other,Portuguese,1,<2 hours,0,2,97.85,11,9,10,10.0,10,Pass,Satisfactory,-1,Low Risk
STU-9C432817,MS,M,16,R,LE3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,0,100.0,10,10,9,9.67,9,Fail,At-Risk,-1,Medium Risk
STU-5C5D7991,MS,M,18,R,GT3,T,Primary (4th grade),services,other,Portuguese,1,<2 hours,1,2,97.85,9,7,9,8.33,9,Fail,At-Risk,0,High Risk
STU-5313A3E8,MS,M,18,R,GT3,T,Secondary Education,services,other,Portuguese,1,<2 hours,1,0,100.0,4,0,0,1.33,0,Fail,At-Risk,-4,High Risk
STU-9747277A,MS,M,19,U,GT3,T,Secondary Education,at_home,services,Portuguese,1,<2 hours,3,4,95.7,6,11,9,8.67,9,Fail,At-Risk,3,High Risk
STU-05D87EBE,MS,M,18,U,GT3,T,Secondary Education,at_home,at_home,Portuguese,2,2 to 5 hours,2,9,90.32,4,8,8,6.67,8,Fail,At-Risk,4,High Risk
STU-053D05C3,MS,M,16,R,GT3,T,5th to 9th grade,services,services,Portuguese,1,<2 hours,0,6,93.55,7,8,8,7.67,8,Fail,At-Risk,1,Medium Risk
STU-1CA4436A,MS,M,19,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,3,4,95.7,8,9,9,8.67,9,Fail,At-Risk,1,High Risk
STU-5E2B4E67,MS,F,16,U,GT3,A,Secondary Education,services,at_home,Portuguese,2,2 to 5 hours,2,8,91.4,5,5,7,5.67,7,Fail,At-Risk,2,High Risk
STU-77BC2052,MS,F,17,U,GT3,T,Primary (4th grade),other,at_home,Portuguese,1,<2 hours,0,9,90.32,7,9,10,8.67,10,Pass,Satisfactory,3,Low Risk
STU-784F5418,MS,M,20,R,GT3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,1,12,87.1,8,11,10,9.67,10,Pass,Satisfactory,2,Medium Risk
STU-80AB0632,MS,F,18,R,GT3,A,Higher Education,services,services,Portuguese,1,<2 hours,0,8,91.4,10,11,10,10.33,10,Pass,Satisfactory,0,Low Risk
STU-0686CB8F,MS,M,18,R,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,8,91.4,9,10,11,10.0,11,Pass,Satisfactory,2,Low Risk
STU-9F297993,MS,M,19,R,GT3,T,Primary (4th grade),other,services,Portuguese,2,2 to 5 hours,1,8,91.4,10,9,11,10.0,11,Pass,Satisfactory,1,Medium Risk
STU-84F79B9A,MS,M,17,U,GT3,T,Secondary Education,health,other,Portuguese,2,2 to 5 hours,1,4,95.7,8,9,10,9.0,10,Pass,Satisfactory,2,Medium Risk
STU-B10FDE2C,MS,M,18,U,LE3,T,Secondary Education,at_home,services,Portuguese,1,<2 hours,0,0,100.0,9,10,9,9.33,9,Fail,At-Risk,0,Medium Risk
STU-D3220DD4,MS,M,19,R,GT3,T,Primary (4th grade),other,other,Portuguese,1,<2 hours,1,4,95.7,8,9,10,9.0,10,Pass,Satisfactory,2,Medium Risk
STU-7CDB5286,MS,F,18,U,GT3,A,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,2,2,97.85,6,8,8,7.33,8,Fail,At-Risk,2,High Risk
STU-9A93F702,MS,F,19,U,LE3,A,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,0,100.0,6,8,7,7.0,7,Fail,At-Risk,1,Medium Risk
STU-5861B90C,MS,F,18,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,1,0,100.0,8,6,0,4.67,0,Fail,At-Risk,-8,High Risk
STU-EE89839B,MS,F,17,R,GT3,T,None,at_home,other,Portuguese,1,<2 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-9581BFE7,MS,F,17,R,LE3,A,Secondary Education,other,at_home,Portuguese,3,5 to 10 hours,0,5,94.62,8,7,8,7.67,8,Fail,At-Risk,0,Medium Risk
STU-351B6849,MS,F,17,U,GT3,T,Higher Education,teacher,services,Portuguese,2,2 to 5 hours,0,0,100.0,8,8,0,5.33,0,Fail,At-Risk,-8,Medium Risk
STU-3667B78F,MS,F,18,R,LE3,T,5th to 9th grade,services,services,Portuguese,2,2 to 5 hours,1,3,96.77,7,6,8,7.0,8,Fail,At-Risk,1,High Risk
STU-0AA71C46,MS,F,17,U,GT3,T,Higher Education,health,at_home,Portuguese,1,<2 hours,0,0,100.0,8,10,9,9.0,9,Fail,At-Risk,1,Medium Risk
STU-DE9BC1EC,MS,F,17,U,LE3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,0,100.0,7,10,10,9.0,10,Pass,Satisfactory,3,Low Risk
STU-68A811B9,MS,F,18,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,2,3,96.77,7,8,7,7.33,7,Fail,At-Risk,0,High Risk
STU-043B6EBC,MS,F,18,U,GT3,T,5th to 9th grade,services,at_home,Portuguese,2,2 to 5 hours,0,2,97.85,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-5897478C,MS,F,17,U,GT3,T,Secondary Education,services,services,Portuguese,1,<2 hours,0,0,100.0,11,12,13,12.0,13,Pass,Satisfactory,2,Low Risk
STU-9C32EEB7,MS,F,18,U,LE3,A,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-10A807B6,MS,F,18,U,GT3,T,Higher Education,teacher,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,18,18,18,18.0,18,Pass,Distinction,0,Low Risk
STU-0EA9DAA0,MS,M,18,U,LE3,T,Higher Education,services,other,Portuguese,1,<2 hours,0,3,96.77,17,17,17,17.0,17,Pass,Distinction,0,Low Risk
STU-28EA8C2E,MS,F,17,U,GT3,T,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,17,18,18,17.67,18,Pass,Distinction,1,Low Risk
STU-6E3FC053,MS,F,18,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,1,0,100.0,9,0,0,3.0,0,Fail,At-Risk,-9,High Risk
STU-CC9A0529,MS,M,18,U,LE3,T,5th to 9th grade,at_home,services,Portuguese,1,<2 hours,0,8,91.4,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-FCAFCAB9,MS,M,18,R,GT3,T,Higher Education,at_home,services,Portuguese,1,<2 hours,0,5,94.62,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-997231E8,MS,M,17,R,GT3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,0,4,95.7,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-F8B506FB,MS,F,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,8,8,10,8.67,10,Pass,Satisfactory,2,Low Risk
STU-24D831E2,MS,F,18,U,LE3,T,5th to 9th grade,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,11,12,13,12.0,13,Pass,Satisfactory,2,Low Risk
STU-5573914D,MS,F,18,R,LE3,A,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,5,0,0,1.67,0,Fail,At-Risk,-5,Medium Risk
STU-4535D2BE,MS,F,18,U,GT3,T,Primary (4th grade),at_home,services,Portuguese,2,2 to 5 hours,1,2,97.85,9,10,10,9.67,10,Pass,Satisfactory,1,Medium Risk
STU-12458BB7,MS,F,19,U,GT3,T,Primary (4th grade),at_home,services,Portuguese,1,<2 hours,1,0,100.0,5,0,0,1.67,0,Fail,At-Risk,-5,High Risk
STU-1402D3DD,MS,F,17,U,GT3,T,Higher Education,teacher,other,Portuguese,4,>10 hours,0,0,100.0,18,18,18,18.0,18,Pass,Distinction,0,Low Risk
STU-38F4ECAE,MS,F,17,R,LE3,A,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,5,94.62,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-A2A9BEBF,MS,F,18,U,LE3,A,Primary (4th grade),at_home,services,Portuguese,2,2 to 5 hours,0,2,97.85,8,10,11,9.67,11,Pass,Satisfactory,3,Low Risk
STU-FDBFB6A3,MS,F,18,U,GT3,T,5th to 9th grade,at_home,at_home,Portuguese,2,2 to 5 hours,0,0,100.0,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-8904D551,MS,F,19,R,GT3,A,Primary (4th grade),at_home,at_home,Portuguese,2,2 to 5 hours,3,0,100.0,8,0,0,2.67,0,Fail,At-Risk,-8,High Risk
STU-1E3B7642,MS,F,18,R,GT3,T,5th to 9th grade,services,other,Portuguese,3,5 to 10 hours,0,5,94.62,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-3DDAF610,MS,M,17,R,GT3,T,Higher Education,services,other,Portuguese,2,2 to 5 hours,1,4,95.7,10,11,11,10.67,11,Pass,Satisfactory,1,Medium Risk
STU-9E49539E,MS,F,18,U,GT3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-DFE44DDA,MS,F,17,R,GT3,T,Higher Education,teacher,services,Portuguese,2,2 to 5 hours,0,2,97.85,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-4061D44D,MS,F,17,U,LE3,A,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,0,100.0,15,14,15,14.67,15,Pass,Good,0,Low Risk
STU-33700E51,MS,M,18,U,LE3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,0,2,97.85,14,13,14,13.67,14,Pass,Good,0,Low Risk
STU-42CD0E75,MS,F,18,U,LE3,T,Primary (4th grade),at_home,services,Portuguese,3,5 to 10 hours,0,0,100.0,19,17,18,18.0,18,Pass,Distinction,-1,Low Risk
STU-09B1F892,MS,F,18,R,LE3,A,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,16,15,15,15.33,15,Pass,Good,-1,Low Risk
STU-8D860544,MS,F,18,U,GT3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,6,93.55,13,12,13,12.67,13,Pass,Satisfactory,0,Low Risk
STU-C73835A0,MS,F,17,U,LE3,T,Higher Education,at_home,at_home,Portuguese,2,2 to 5 hours,0,4,95.7,15,14,15,14.67,15,Pass,Good,0,Low Risk
STU-4A82C4A3,MS,F,17,R,GT3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-D415BBAC,MS,M,18,R,GT3,T,Secondary Education,at_home,other,Portuguese,2,2 to 5 hours,0,0,100.0,8,10,9,9.0,9,Fail,At-Risk,1,Medium Risk
STU-C96F7513,MS,M,18,U,LE3,T,Higher Education,teacher,services,Portuguese,3,5 to 10 hours,0,0,100.0,15,16,16,15.67,16,Pass,Distinction,1,Low Risk
STU-68EC39A5,MS,F,17,R,GT3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,1,0,100.0,8,8,9,8.33,9,Fail,At-Risk,1,High Risk
STU-ED2890D4,MS,F,18,U,GT3,T,Secondary Education,at_home,services,Portuguese,1,<2 hours,0,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-ED287E8F,MS,F,18,R,GT3,T,Higher Education,other,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,7,5,0,4.0,0,Fail,At-Risk,-7,Medium Risk
STU-D0DDB203,MS,M,18,R,LE3,T,5th to 9th grade,at_home,services,Portuguese,1,<2 hours,0,3,96.77,9,10,10,9.67,10,Pass,Satisfactory,1,Low Risk
STU-48FC5D1C,MS,F,17,U,GT3,T,5th to 9th grade,other,at_home,Portuguese,3,5 to 10 hours,0,8,91.4,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-8645C616,MS,F,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,4,95.7,7,8,9,8.0,9,Fail,At-Risk,2,Medium Risk
STU-C1D8824B,MS,F,18,R,LE3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,0,0,100.0,15,17,17,16.33,17,Pass,Distinction,2,Low Risk
STU-FE883270,MS,F,18,R,GT3,T,Primary (4th grade),other,other,Portuguese,3,5 to 10 hours,0,4,95.7,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-0D90ABEE,MS,F,19,R,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,1,4,95.7,7,8,9,8.0,9,Fail,At-Risk,2,High Risk
STU-9A79F1EE,MS,F,18,R,LE3,T,Higher Education,teacher,services,Portuguese,2,2 to 5 hours,0,1,98.92,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-523CB612,MS,F,18,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,1,98.92,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-C547C143,MS,F,17,R,GT3,T,Secondary Education,at_home,other,Portuguese,2,2 to 5 hours,0,10,89.25,8,9,9,8.67,9,Fail,At-Risk,1,Medium Risk
STU-8A5579F7,MS,M,18,U,GT3,T,Higher Education,teacher,teacher,Portuguese,2,2 to 5 hours,0,4,95.7,17,18,19,18.0,19,Pass,Distinction,2,Low Risk
STU-84E6366F,MS,M,18,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,7,7,0,4.67,0,Fail,At-Risk,-7,Medium Risk
STU-06BDF63B,MS,M,17,U,GT3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,4,95.7,14,15,16,15.0,16,Pass,Distinction,2,Low Risk
STU-8717E8F0,MS,M,19,R,GT3,T,Primary (4th grade),other,services,Portuguese,1,<2 hours,1,0,100.0,5,8,0,4.33,0,Fail,At-Risk,-5,High Risk
STU-9E51D21F,MS,M,18,R,GT3,T,Higher Education,other,other,Portuguese,1,<2 hours,1,0,100.0,7,7,0,4.67,0,Fail,At-Risk,-7,High Risk
STU-F1CCF36D,MS,F,18,R,GT3,T,5th to 9th grade,at_home,other,Portuguese,3,5 to 10 hours,0,0,100.0,14,17,15,15.33,15,Pass,Good,1,Low Risk
STU-AD83CD91,MS,F,17,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,6,9,11,8.67,11,Pass,Satisfactory,5,Low Risk
STU-995D869B,MS,F,18,R,GT3,T,Higher Education,teacher,at_home,Portuguese,1,<2 hours,0,4,95.7,7,9,10,8.67,10,Pass,Satisfactory,3,Low Risk
STU-D67573DD,MS,F,19,R,GT3,T,Secondary Education,services,other,Portuguese,3,5 to 10 hours,1,4,95.7,10,11,10,10.33,10,Pass,Satisfactory,0,Medium Risk
STU-6B793CCF,MS,F,18,U,LE3,T,Secondary Education,teacher,services,Portuguese,2,2 to 5 hours,0,4,95.7,15,15,16,15.33,16,Pass,Distinction,1,Low Risk
STU-FA0CCB2F,MS,M,17,U,LE3,T,Secondary Education,services,services,Portuguese,1,<2 hours,0,6,93.55,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-D61AD816,MS,M,18,R,LE3,T,Secondary Education,services,other,Portuguese,1,<2 hours,0,4,95.7,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
